  1.4099983E-02  4.3061428E-02   10.01171      6.1977897E-02   10.00674    
  1.4199983E-02  4.3013018E-02   10.01179      6.2061183E-02   10.00678    
  1.4299983E-02  4.2964619E-02   10.01187      6.2144447E-02   10.00683    
  1.4399983E-02  4.2916235E-02   10.01195      6.2227689E-02   10.00688    
  1.4499983E-02  4.2867862E-02   10.01202      6.2310908E-02   10.00692    
  1.4599983E-02  4.2819500E-02   10.01210      6.2394105E-02   10.00697    
  1.4699982E-02  4.2771149E-02   10.01218      6.2477276E-02   10.00701    
  1.4799982E-02  4.2722810E-02   10.01226      6.2560424E-02   10.00706    
  1.4899982E-02  4.2674482E-02   10.01234      6.2643550E-02   10.00710    
  1.4999982E-02  4.2626165E-02   10.01242      6.2726654E-02   10.00715    
  1.5099982E-02  4.2577859E-02   10.01250      6.2809736E-02   10.00720    
  1.5199982E-02  4.2529564E-02   10.01258      6.2892795E-02   10.00724    
  1.5299981E-02  4.2481281E-02   10.01266      6.2975831E-02   10.00729    
  1.5399981E-02  4.2433009E-02   10.01274      6.3058838E-02   10.00733    
  1.5499981E-02  4.2384747E-02   10.01282      6.3141823E-02   10.00738    
  1.5599981E-02  4.2336497E-02   10.01290      6.3224785E-02   10.00742    
  1.5699981E-02  4.2288259E-02   10.01297      6.3307725E-02   10.00747    
  1.5799981E-02  4.2240031E-02   10.01305      6.3390642E-02   10.00751    
  1.5899980E-02  4.2191815E-02   10.01313      6.3473538E-02   10.00756    
  1.5999980E-02  4.2143609E-02   10.01321      6.3556410E-02   10.00760    
  1.6099980E-02  4.2095415E-02   10.01329      6.3639261E-02   10.00764    
  1.6199980E-02  4.2047232E-02   10.01337      6.3722089E-02   10.00769    
  1.6299980E-02  4.1999061E-02   10.01344      6.3804895E-02   10.00773    
  1.6399980E-02  4.1950900E-02   10.01352      6.3887671E-02   10.00778    
  1.6499979E-02  4.1902751E-02   10.01360      6.3970424E-02   10.00782    
  1.6599979E-02  4.1854613E-02   10.01368      6.4053155E-02   10.00787    
  1.6699979E-02  4.1806486E-02   10.01376      6.4135864E-02   10.00791    
  1.6799979E-02  4.1758370E-02   10.01384      6.4218551E-02   10.00796    
  1.6899979E-02  4.1710265E-02   10.01391      6.4301215E-02   10.00800    
  1.6999979E-02  4.1662171E-02   10.01399      6.4383857E-02   10.00805    
  1.7099978E-02  4.1614089E-02   10.01407      6.4466476E-02   10.00809    
  1.7199978E-02  4.1566018E-02   10.01415      6.4549074E-02   10.00814    
  1.7299978E-02  4.1517958E-02   10.01423      6.4631648E-02   10.00818    
